# SPDX-FileCopyrightText: 2025 Koen van Greevenbroek
#
# SPDX-License-Identifier: CC-BY-4.0
country,product,feed_category,multiplier
HTI,eggs,monogastric_low_quality,1.0
HTI,eggs,monogastric_protein,1.0
HTI,meat-cattle,ruminant_forage,1.0
HTI,meat-cattle,ruminant_grain,1.0
HTI,meat-cattle,ruminant_protein,1.0
HTI,meat-cattle,ruminant_roughage,1.0
HTI,meat-chicken,monogastric_grain,1.0
HTI,meat-chicken,monogastric_low_quality,1.0
HTI,meat-chicken,monogastric_protein,1.0
HTI,meat-pig,monogastric_grain,1.0
HTI,meat-pig,monogastric_low_quality,1.0
HTI,meat-pig,monogastric_protein,1.0
HTI,meat-sheep,ruminant_forage,1.0
HTI,meat-sheep,ruminant_grain,1.0
HTI,meat-sheep,ruminant_protein,1.0
HTI,meat-sheep,ruminant_roughage,1.0
HUN,dairy,ruminant_forage,1.2042703028407569
HUN,dairy,ruminant_grain,1.0
HUN,dairy,ruminant_protein,1.0
HUN,dairy,ruminant_roughage,1.0
HUN,dairy-buffalo,ruminant_forage,1.2042703028407569
HUN,dairy-buffalo,ruminant_grain,1.0
HUN,dairy-buffalo,ruminant_protein,1.0
HUN,dairy-buffalo,ruminant_roughage,1.0
HUN,eggs,monogastric_grain,1.0
HUN,eggs,monogastric_low_quality,1.0
HUN,eggs,monogastric_protein,1.0
HUN,meat-cattle,ruminant_forage,1.2042703028407569
HUN,meat-cattle,ruminant_grain,1.0
HUN,meat-cattle,ruminant_protein,1.0
HUN,meat-cattle,ruminant_roughage,1.0
HUN,meat-chicken,monogastric_grain,1.0
HUN,meat-chicken,monogastric_low_quality,1.0
HUN,meat-chicken,monogastric_protein,1.0
HUN,meat-pig,monogastric_grain,1.0
HUN,meat-pig,monogastric_low_quality,1.0
HUN,meat-pig,monogastric_protein,1.0
HUN,meat-sheep,ruminant_forage,1.2042703028407569
HUN,meat-sheep,ruminant_grain,1.0
HUN,meat-sheep,ruminant_protein,1.0
HUN,meat-sheep,ruminant_roughage,1.0
IDN,dairy,ruminant_forage,2.0
IDN,dairy,ruminant_grain,1.0
IDN,dairy,ruminant_protein,2.0
IDN,dairy,ruminant_roughage,1.0
IDN,dairy-buffalo,ruminant_forage,2.0
IDN,dairy-buffalo,ruminant_grain,1.0
IDN,dairy-buffalo,ruminant_protein,2.0
IDN,dairy-buffalo,ruminant_roughage,1.0
IDN,eggs,monogastric_grain,1.0
IDN,eggs,monogastric_low_quality,1.0
IDN,eggs,monogastric_protein,2.0
IDN,meat-cattle,ruminant_forage,2.0
IDN,meat-cattle,ruminant_grain,1.0
IDN,meat-cattle,ruminant_protein,2.0
IDN,meat-cattle,ruminant_roughage,1.0
IDN,meat-chicken,monogastric_grain,1.0
IDN,meat-chicken,monogastric_low_quality,1.0
IDN,meat-chicken,monogastric_protein,2.0
IDN,meat-pig,monogastric_grain,1.0
IDN,meat-pig,monogastric_low_quality,1.0
IDN,meat-pig,monogastric_protein,2.0
IDN,meat-sheep,ruminant_forage,2.0
IDN,meat-sheep,ruminant_grain,1.0
IDN,meat-sheep,ruminant_protein,2.0
IDN,meat-sheep,ruminant_roughage,1.0
IND,dairy,ruminant_forage,2.0
IND,dairy,ruminant_grain,1.0
IND,dairy,ruminant_protein,1.0
IND,dairy,ruminant_roughage,2.0
IND,dairy-buffalo,ruminant_forage,2.0
IND,dairy-buffalo,ruminant_grain,1.0
IND,dairy-buffalo,ruminant_protein,1.0
IND,dairy-buffalo,ruminant_roughage,2.0
IND,eggs,monogastric_grain,1.0
IND,eggs,monogastric_low_quality,1.0
IND,eggs,monogastric_protein,1.0
IND,meat-cattle,ruminant_forage,2.0
IND,meat-cattle,ruminant_grain,1.0
IND,meat-cattle,ruminant_protein,1.0
IND,meat-cattle,ruminant_roughage,2.0
IND,meat-chicken,monogastric_grain,1.0
IND,meat-chicken,monogastric_low_quality,1.0
IND,meat-chicken,monogastric_protein,1.0
IND,meat-pig,monogastric_grain,1.0
IND,meat-pig,monogastric_low_quality,1.0
IND,meat-pig,monogastric_protein,1.0
IND,meat-sheep,ruminant_forage,2.0
IND,meat-sheep,ruminant_grain,1.0
IND,meat-sheep,ruminant_protein,1.0
IND,meat-sheep,ruminant_roughage,2.0
IRL,dairy,ruminant_forage,1.0
IRL,dairy,ruminant_grain,1.0
IRL,dairy,ruminant_protein,1.0
IRL,dairy,ruminant_roughage,1.0
IRL,dairy-buffalo,ruminant_forage,1.0
IRL,dairy-buffalo,ruminant_grain,1.0
IRL,dairy-buffalo,ruminant_protein,1.0
IRL,dairy-buffalo,ruminant_roughage,1.0
IRL,eggs,monogastric_grain,1.0
IRL,eggs,monogastric_low_quality,1.0
IRL,eggs,monogastric_protein,1.0
IRL,meat-cattle,ruminant_forage,1.0
IRL,meat-cattle,ruminant_grain,1.0
IRL,meat-cattle,ruminant_protein,1.0
IRL,meat-cattle,ruminant_roughage,1.0
IRL,meat-chicken,monogastric_grain,1.0
IRL,meat-chicken,monogastric_low_quality,1.0
IRL,meat-chicken,monogastric_protein,1.0
IRL,meat-pig,monogastric_grain,1.0
IRL,meat-pig,monogastric_low_quality,1.0
IRL,meat-pig,monogastric_protein,1.0
IRL,meat-sheep,ruminant_forage,1.0
IRL,meat-sheep,ruminant_grain,1.0
IRL,meat-sheep,ruminant_protein,1.0
IRL,meat-sheep,ruminant_roughage,1.0
IRN,dairy,ruminant_forage,1.0
IRN,dairy,ruminant_grain,1.0
IRN,dairy,ruminant_protein,1.0
IRN,dairy,ruminant_roughage,2.0
IRN,dairy-buffalo,ruminant_forage,1.0
IRN,dairy-buffalo,ruminant_grain,1.0
IRN,dairy-buffalo,ruminant_protein,1.0
IRN,dairy-buffalo,ruminant_roughage,2.0
IRN,eggs,monogastric_grain,1.0
IRN,eggs,monogastric_low_quality,1.0
IRN,eggs,monogastric_protein,1.0
IRN,meat-cattle,ruminant_forage,1.0
IRN,meat-cattle,ruminant_grain,1.0
IRN,meat-cattle,ruminant_protein,1.0
IRN,meat-cattle,ruminant_roughage,2.0
IRN,meat-chicken,monogastric_grain,1.0
IRN,meat-chicken,monogastric_low_quality,1.0
IRN,meat-chicken,monogastric_protein,1.0
IRN,meat-pig,monogastric_grain,1.0
IRN,meat-pig,monogastric_low_quality,1.0
IRN,meat-pig,monogastric_protein,1.0
IRN,meat-sheep,ruminant_forage,1.0
IRN,meat-sheep,ruminant_grain,1.0
IRN,meat-sheep,ruminant_protein,1.0
IRN,meat-sheep,ruminant_roughage,2.0
IRQ,dairy,ruminant_forage,2.0
IRQ,dairy,ruminant_grain,1.0
IRQ,dairy,ruminant_protein,1.0
IRQ,dairy,ruminant_roughage,1.0
IRQ,dairy-buffalo,ruminant_forage,2.0
IRQ,dairy-buffalo,ruminant_grain,1.0
IRQ,dairy-buffalo,ruminant_protein,1.0
IRQ,dairy-buffalo,ruminant_roughage,1.0
IRQ,eggs,monogastric_grain,1.0
IRQ,eggs,monogastric_low_quality,1.0
IRQ,eggs,monogastric_protein,1.0
IRQ,meat-cattle,ruminant_forage,2.0
IRQ,meat-cattle,ruminant_grain,1.0
IRQ,meat-cattle,ruminant_protein,1.0
IRQ,meat-cattle,ruminant_roughage,1.0
IRQ,meat-chicken,monogastric_grain,1.0
IRQ,meat-chicken,monogastric_low_quality,1.0
IRQ,meat-chicken,monogastric_protein,1.0
IRQ,meat-pig,monogastric_grain,1.0
IRQ,meat-pig,monogastric_low_quality,1.0
IRQ,meat-pig,monogastric_protein,1.0
IRQ,meat-sheep,ruminant_forage,2.0
IRQ,meat-sheep,ruminant_grain,1.0
IRQ,meat-sheep,ruminant_protein,1.0
IRQ,meat-sheep,ruminant_roughage,1.0
ISL,dairy,ruminant_forage,2.0
ISL,dairy,ruminant_grain,1.0
ISL,dairy,ruminant_protein,1.0
ISL,dairy,ruminant_roughage,1.0
ISL,dairy-buffalo,ruminant_forage,2.0
ISL,dairy-buffalo,ruminant_grain,1.0
ISL,dairy-buffalo,ruminant_protein,1.0
ISL,dairy-buffalo,ruminant_roughage,1.0
ISL,eggs,monogastric_grain,1.0
ISL,eggs,monogastric_low_quality,1.0
ISL,eggs,monogastric_protein,1.0
ISL,meat-cattle,ruminant_forage,2.0
ISL,meat-cattle,ruminant_grain,1.0
ISL,meat-cattle,ruminant_protein,1.0
ISL,meat-cattle,ruminant_roughage,1.0
ISL,meat-chicken,monogastric_grain,1.0
ISL,meat-chicken,monogastric_low_quality,1.0
ISL,meat-chicken,monogastric_protein,1.0
ISL,meat-pig,monogastric_grain,1.0
ISL,meat-pig,monogastric_low_quality,1.0
ISL,meat-pig,monogastric_protein,1.0
ISL,meat-sheep,ruminant_forage,2.0
ISL,meat-sheep,ruminant_grain,1.0
ISL,meat-sheep,ruminant_protein,1.0
ISL,meat-sheep,ruminant_roughage,1.0
ISR,dairy,ruminant_forage,2.0
ISR,dairy,ruminant_grain,1.0
ISR,dairy,ruminant_protein,1.0
ISR,dairy,ruminant_roughage,1.0
ISR,dairy-buffalo,ruminant_forage,2.0
ISR,dairy-buffalo,ruminant_grain,1.0
ISR,dairy-buffalo,ruminant_protein,1.0
ISR,dairy-buffalo,ruminant_roughage,1.0
ISR,eggs,monogastric_grain,1.0
ISR,eggs,monogastric_low_quality,1.0
ISR,eggs,monogastric_protein,1.0
ISR,meat-cattle,ruminant_forage,2.0
ISR,meat-cattle,ruminant_grain,1.0
ISR,meat-cattle,ruminant_protein,1.0
ISR,meat-cattle,ruminant_roughage,1.0
ISR,meat-chicken,monogastric_grain,1.0
ISR,meat-chicken,monogastric_low_quality,1.0
ISR,meat-chicken,monogastric_protein,1.0
ISR,meat-pig,monogastric_grain,1.0
ISR,meat-pig,monogastric_low_quality,1.0
ISR,meat-pig,monogastric_protein,1.0
ISR,meat-sheep,ruminant_forage,2.0
ISR,meat-sheep,ruminant_grain,1.0
ISR,meat-sheep,ruminant_protein,1.0
ISR,meat-sheep,ruminant_roughage,1.0
ITA,dairy,ruminant_forage,1.5185439106188656
ITA,dairy,ruminant_grain,1.0
ITA,dairy,ruminant_protein,1.0
ITA,dairy,ruminant_roughage,1.0
ITA,dairy-buffalo,ruminant_forage,1.5185439106188656
ITA,dairy-buffalo,ruminant_grain,1.0
ITA,dairy-buffalo,ruminant_protein,1.0
ITA,dairy-buffalo,ruminant_roughage,1.0
ITA,eggs,monogastric_grain,1.0
ITA,eggs,monogastric_low_quality,1.0
ITA,eggs,monogastric_protein,1.0
ITA,meat-cattle,ruminant_forage,1.5185439106188656
ITA,meat-cattle,ruminant_grain,1.0
ITA,meat-cattle,ruminant_protein,1.0
ITA,meat-cattle,ruminant_roughage,1.0
ITA,meat-chicken,monogastric_grain,1.0
ITA,meat-chicken,monogastric_low_quality,1.0
ITA,meat-chicken,monogastric_protein,1.0
ITA,meat-pig,monogastric_grain,1.0
ITA,meat-pig,monogastric_low_quality,1.0
ITA,meat-pig,monogastric_protein,1.0
ITA,meat-sheep,ruminant_forage,1.5185439106188656
ITA,meat-sheep,ruminant_grain,1.0
ITA,meat-sheep,ruminant_protein,1.0
ITA,meat-sheep,ruminant_roughage,1.0
JAM,dairy,ruminant_forage,2.0
JAM,dairy,ruminant_grain,1.0
JAM,dairy,ruminant_protein,1.0
JAM,dairy,ruminant_roughage,1.0
JAM,dairy-buffalo,ruminant_forage,2.0
JAM,dairy-buffalo,ruminant_grain,1.0
JAM,dairy-buffalo,ruminant_protein,1.0
JAM,dairy-buffalo,ruminant_roughage,1.0
JAM,eggs,monogastric_grain,1.0
JAM,eggs,monogastric_low_quality,1.0
JAM,eggs,monogastric_protein,1.0
JAM,meat-cattle,ruminant_forage,2.0
JAM,meat-cattle,ruminant_grain,1.0
JAM,meat-cattle,ruminant_protein,1.0
JAM,meat-cattle,ruminant_roughage,1.0
JAM,meat-chicken,monogastric_grain,1.0
JAM,meat-chicken,monogastric_low_quality,1.0
JAM,meat-chicken,monogastric_protein,1.0
JAM,meat-pig,monogastric_grain,1.0
JAM,meat-pig,monogastric_low_quality,1.0
JAM,meat-pig,monogastric_protein,1.0
JAM,meat-sheep,ruminant_forage,2.0
JAM,meat-sheep,ruminant_grain,1.0
JAM,meat-sheep,ruminant_protein,1.0
JAM,meat-sheep,ruminant_roughage,1.0
JOR,dairy,ruminant_forage,2.0
JOR,dairy,ruminant_grain,1.0
JOR,dairy,ruminant_protein,1.0
JOR,dairy,ruminant_roughage,1.0
JOR,dairy-buffalo,ruminant_forage,2.0
JOR,dairy-buffalo,ruminant_grain,1.0
JOR,dairy-buffalo,ruminant_protein,1.0
JOR,dairy-buffalo,ruminant_roughage,1.0
JOR,eggs,monogastric_grain,1.0
JOR,eggs,monogastric_low_quality,1.0
JOR,eggs,monogastric_protein,1.0
JOR,meat-cattle,ruminant_forage,2.0
JOR,meat-cattle,ruminant_grain,1.0
JOR,meat-cattle,ruminant_protein,1.0
JOR,meat-cattle,ruminant_roughage,1.0
JOR,meat-chicken,monogastric_grain,1.0
JOR,meat-chicken,monogastric_low_quality,1.0
JOR,meat-chicken,monogastric_protein,1.0
JOR,meat-pig,monogastric_grain,1.0
JOR,meat-pig,monogastric_low_quality,1.0
JOR,meat-pig,monogastric_protein,1.0
JOR,meat-sheep,ruminant_forage,2.0
JOR,meat-sheep,ruminant_grain,1.0
JOR,meat-sheep,ruminant_protein,1.0
JOR,meat-sheep,ruminant_roughage,1.0
JPN,dairy,ruminant_forage,1.3693005934111653
JPN,dairy,ruminant_grain,1.0
JPN,dairy,ruminant_protein,2.0
JPN,dairy,ruminant_roughage,2.0
JPN,dairy-buffalo,ruminant_forage,1.3693005934111653
JPN,dairy-buffalo,ruminant_grain,1.0
JPN,dairy-buffalo,ruminant_protein,2.0
JPN,dairy-buffalo,ruminant_roughage,2.0
JPN,eggs,monogastric_grain,1.0
JPN,eggs,monogastric_low_quality,1.1581997783639348
JPN,eggs,monogastric_protein,2.0
JPN,meat-cattle,ruminant_forage,1.3693005934111653
JPN,meat-cattle,ruminant_grain,1.0
JPN,meat-cattle,ruminant_protein,2.0
JPN,meat-cattle,ruminant_roughage,2.0
JPN,meat-chicken,monogastric_grain,1.0
JPN,meat-chicken,monogastric_low_quality,1.1581997783639348
JPN,meat-chicken,monogastric_protein,2.0
JPN,meat-pig,monogastric_grain,1.0
JPN,meat-pig,monogastric_low_quality,1.1581997783639348
JPN,meat-pig,monogastric_protein,2.0
JPN,meat-sheep,ruminant_forage,1.3693005934111653
JPN,meat-sheep,ruminant_grain,1.0
JPN,meat-sheep,ruminant_protein,2.0
JPN,meat-sheep,ruminant_roughage,2.0
KAZ,dairy,ruminant_forage,1.0193601589224097
KAZ,dairy,ruminant_grain,1.0
KAZ,dairy,ruminant_protein,1.0
KAZ,dairy,ruminant_roughage,1.0
KAZ,dairy-buffalo,ruminant_forage,1.0193601589224097
KAZ,dairy-buffalo,ruminant_grain,1.0
KAZ,dairy-buffalo,ruminant_protein,1.0
KAZ,dairy-buffalo,ruminant_roughage,1.0
KAZ,eggs,monogastric_grain,1.0
KAZ,eggs,monogastric_low_quality,1.0
KAZ,eggs,monogastric_protein,1.0
KAZ,meat-cattle,ruminant_forage,1.0193601589224097
KAZ,meat-cattle,ruminant_grain,1.0
KAZ,meat-cattle,ruminant_protein,1.0
KAZ,meat-cattle,ruminant_roughage,1.0
KAZ,meat-chicken,monogastric_grain,1.0
KAZ,meat-chicken,monogastric_low_quality,1.0
KAZ,meat-chicken,monogastric_protein,1.0
KAZ,meat-pig,monogastric_grain,1.0
KAZ,meat-pig,monogastric_low_quality,1.0
KAZ,meat-pig,monogastric_protein,1.0
KAZ,meat-sheep,ruminant_forage,1.0193601589224097
KAZ,meat-sheep,ruminant_grain,1.0
KAZ,meat-sheep,ruminant_protein,1.0
KAZ,meat-sheep,ruminant_roughage,1.0
KEN,dairy,ruminant_forage,1.0
KEN,dairy,ruminant_grain,1.0
KEN,dairy,ruminant_protein,1.0
KEN,dairy,ruminant_roughage,2.0
KEN,dairy-buffalo,ruminant_forage,1.0
KEN,dairy-buffalo,ruminant_grain,1.0
KEN,dairy-buffalo,ruminant_protein,1.0
KEN,dairy-buffalo,ruminant_roughage,2.0
KEN,eggs,monogastric_grain,1.0
KEN,eggs,monogastric_low_quality,1.0
KEN,eggs,monogastric_protein,1.0
KEN,meat-cattle,ruminant_forage,1.0
KEN,meat-cattle,ruminant_grain,1.0
KEN,meat-cattle,ruminant_protein,1.0
KEN,meat-cattle,ruminant_roughage,2.0
KEN,meat-chicken,monogastric_grain,1.0
KEN,meat-chicken,monogastric_low_quality,1.0
KEN,meat-chicken,monogastric_protein,1.0
KEN,meat-pig,monogastric_grain,1.0
KEN,meat-pig,monogastric_low_quality,1.0
KEN,meat-pig,monogastric_protein,1.0
KEN,meat-sheep,ruminant_forage,1.0
KEN,meat-sheep,ruminant_grain,1.0
KEN,meat-sheep,ruminant_protein,1.0
KEN,meat-sheep,ruminant_roughage,2.0
KGZ,dairy,ruminant_forage,2.0
KGZ,dairy,ruminant_grain,1.0
KGZ,dairy,ruminant_protein,1.0
KGZ,dairy,ruminant_roughage,2.0
KGZ,dairy-buffalo,ruminant_forage,2.0
KGZ,dairy-buffalo,ruminant_grain,1.0
KGZ,dairy-buffalo,ruminant_protein,1.0
KGZ,dairy-buffalo,ruminant_roughage,2.0
KGZ,eggs,monogastric_grain,1.0
KGZ,eggs,monogastric_low_quality,1.0
KGZ,eggs,monogastric_protein,1.0
KGZ,meat-cattle,ruminant_forage,2.0
KGZ,meat-cattle,ruminant_grain,1.0
KGZ,meat-cattle,ruminant_protein,1.0
KGZ,meat-cattle,ruminant_roughage,2.0
KGZ,meat-chicken,monogastric_grain,1.0
KGZ,meat-chicken,monogastric_low_quality,1.0
KGZ,meat-chicken,monogastric_protein,1.0
KGZ,meat-pig,monogastric_grain,1.0
KGZ,meat-pig,monogastric_low_quality,1.0
KGZ,meat-pig,monogastric_protein,1.0
KGZ,meat-sheep,ruminant_forage,2.0
KGZ,meat-sheep,ruminant_grain,1.0
KGZ,meat-sheep,ruminant_protein,1.0
KGZ,meat-sheep,ruminant_roughage,2.0
KHM,dairy,ruminant_forage,2.0
KHM,dairy,ruminant_grain,1.0
KHM,dairy,ruminant_protein,2.0
KHM,dairy,ruminant_roughage,1.0
KHM,dairy-buffalo,ruminant_forage,2.0
KHM,dairy-buffalo,ruminant_grain,1.0
KHM,dairy-buffalo,ruminant_protein,2.0
KHM,dairy-buffalo,ruminant_roughage,1.0
KHM,eggs,monogastric_grain,1.0
KHM,eggs,monogastric_low_quality,1.2142805006385686
KHM,eggs,monogastric_protein,2.0
KHM,meat-cattle,ruminant_forage,2.0
KHM,meat-cattle,ruminant_grain,1.0
KHM,meat-cattle,ruminant_protein,2.0
KHM,meat-cattle,ruminant_roughage,1.0
KHM,meat-chicken,monogastric_grain,1.0
KHM,meat-chicken,monogastric_low_quality,1.2142805006385686
KHM,meat-chicken,monogastric_protein,2.0
KHM,meat-pig,monogastric_grain,1.0
KHM,meat-pig,monogastric_low_quality,1.2142805006385686
KHM,meat-pig,monogastric_protein,2.0
KHM,meat-sheep,ruminant_forage,2.0
KHM,meat-sheep,ruminant_grain,1.0
KHM,meat-sheep,ruminant_protein,2.0
KHM,meat-sheep,ruminant_roughage,1.0
KOR,dairy,ruminant_forage,1.3316761359361875
KOR,dairy,ruminant_grain,1.0
KOR,dairy,ruminant_protein,2.0
KOR,dairy,ruminant_roughage,2.0
KOR,dairy-buffalo,ruminant_forage,1.3316761359361875
KOR,dairy-buffalo,ruminant_grain,1.0
KOR,dairy-buffalo,ruminant_protein,2.0
KOR,dairy-buffalo,ruminant_roughage,2.0
KOR,eggs,monogastric_grain,1.0
KOR,eggs,monogastric_low_quality,1.627555512431071
KOR,eggs,monogastric_protein,2.0
KOR,meat-cattle,ruminant_forage,1.3316761359361875
KOR,meat-cattle,ruminant_grain,1.0
KOR,meat-cattle,ruminant_protein,2.0
KOR,meat-cattle,ruminant_roughage,2.0
KOR,meat-chicken,monogastric_grain,1.0
KOR,meat-chicken,monogastric_low_quality,1.627555512431071
KOR,meat-chicken,monogastric_protein,2.0
KOR,meat-pig,monogastric_grain,1.0
KOR,meat-pig,monogastric_low_quality,1.627555512431071
KOR,meat-pig,monogastric_protein,2.0
KOR,meat-sheep,ruminant_forage,1.3316761359361875
KOR,meat-sheep,ruminant_grain,1.0
KOR,meat-sheep,ruminant_protein,2.0
KOR,meat-sheep,ruminant_roughage,2.0
LAO,dairy,ruminant_forage,1.9696915350033286
LAO,dairy,ruminant_grain,1.0
LAO,dairy,ruminant_protein,2.0
LAO,dairy,ruminant_roughage,1.0
LAO,dairy-buffalo,ruminant_forage,1.9696915350033286
LAO,dairy-buffalo,ruminant_grain,1.0
LAO,dairy-buffalo,ruminant_protein,2.0
LAO,dairy-buffalo,ruminant_roughage,1.0
LAO,eggs,monogastric_grain,1.0
LAO,eggs,monogastric_low_quality,1.0
LAO,eggs,monogastric_protein,2.0
LAO,meat-cattle,ruminant_forage,1.9696915350033286
LAO,meat-cattle,ruminant_grain,1.0
LAO,meat-cattle,ruminant_protein,2.0
LAO,meat-cattle,ruminant_roughage,1.0
LAO,meat-chicken,monogastric_grain,1.0
LAO,meat-chicken,monogastric_low_quality,1.0
LAO,meat-chicken,monogastric_protein,2.0
LAO,meat-pig,monogastric_grain,1.0
LAO,meat-pig,monogastric_low_quality,1.0
LAO,meat-pig,monogastric_protein,2.0
LAO,meat-sheep,ruminant_forage,1.9696915350033286
LAO,meat-sheep,ruminant_grain,1.0
LAO,meat-sheep,ruminant_protein,2.0
LAO,meat-sheep,ruminant_roughage,1.0
LBN,dairy,ruminant_forage,2.0
LBN,dairy,ruminant_grain,1.0
LBN,dairy,ruminant_protein,1.0
LBN,dairy,ruminant_roughage,1.0
LBN,dairy-buffalo,ruminant_forage,2.0
LBN,dairy-buffalo,ruminant_grain,1.0
LBN,dairy-buffalo,ruminant_protein,1.0
LBN,dairy-buffalo,ruminant_roughage,1.0
LBN,eggs,monogastric_grain,1.0
LBN,eggs,monogastric_low_quality,1.0
LBN,eggs,monogastric_protein,1.0
LBN,meat-cattle,ruminant_forage,2.0
LBN,meat-cattle,ruminant_grain,1.0
LBN,meat-cattle,ruminant_protein,1.0
LBN,meat-cattle,ruminant_roughage,1.0
LBN,meat-chicken,monogastric_grain,1.0
LBN,meat-chicken,monogastric_low_quality,1.0
LBN,meat-chicken,monogastric_protein,1.0
LBN,meat-pig,monogastric_grain,1.0
LBN,meat-pig,monogastric_low_quality,1.0
LBN,meat-pig,monogastric_protein,1.0
LBN,meat-sheep,ruminant_forage,2.0
LBN,meat-sheep,ruminant_grain,1.0
LBN,meat-sheep,ruminant_protein,1.0
LBN,meat-sheep,ruminant_roughage,1.0
LBR,dairy,ruminant_forage,1.0
LBR,dairy,ruminant_grain,1.0
LBR,dairy,ruminant_protein,1.0
LBR,dairy,ruminant_roughage,1.0
LBR,dairy-buffalo,ruminant_forage,1.0
LBR,dairy-buffalo,ruminant_grain,1.0
LBR,dairy-buffalo,ruminant_protein,1.0
LBR,dairy-buffalo,ruminant_roughage,1.0
LBR,eggs,monogastric_grain,1.0
LBR,eggs,monogastric_low_quality,1.0
LBR,eggs,monogastric_protein,1.0
LBR,meat-cattle,ruminant_forage,1.0
LBR,meat-cattle,ruminant_grain,1.0
LBR,meat-cattle,ruminant_protein,1.0
LBR,meat-cattle,ruminant_roughage,1.0
LBR,meat-chicken,monogastric_grain,1.0
LBR,meat-chicken,monogastric_low_quality,1.0
LBR,meat-chicken,monogastric_protein,1.0
LBR,meat-pig,monogastric_grain,1.0
LBR,meat-pig,monogastric_low_quality,1.0
LBR,meat-pig,monogastric_protein,1.0
LBR,meat-sheep,ruminant_forage,1.0
LBR,meat-sheep,ruminant_grain,1.0
LBR,meat-sheep,ruminant_protein,1.0
LBR,meat-sheep,ruminant_roughage,1.0
LBY,dairy,ruminant_forage,1.5427036919219814
LBY,dairy,ruminant_grain,1.0
LBY,dairy,ruminant_protein,1.0
LBY,dairy,ruminant_roughage,1.0
LBY,dairy-buffalo,ruminant_forage,1.5427036919219814
LBY,dairy-buffalo,ruminant_grain,1.0
LBY,dairy-buffalo,ruminant_protein,1.0
LBY,dairy-buffalo,ruminant_roughage,1.0
LBY,eggs,monogastric_grain,1.0
LBY,eggs,monogastric_low_quality,1.0
LBY,eggs,monogastric_protein,1.0
LBY,meat-cattle,ruminant_forage,1.5427036919219814
LBY,meat-cattle,ruminant_grain,1.0
LBY,meat-cattle,ruminant_protein,1.0
LBY,meat-cattle,ruminant_roughage,1.0
LBY,meat-chicken,monogastric_grain,1.0
LBY,meat-chicken,monogastric_low_quality,1.0
LBY,meat-chicken,monogastric_protein,1.0
LBY,meat-pig,monogastric_grain,1.0
LBY,meat-pig,monogastric_low_quality,1.0
LBY,meat-pig,monogastric_protein,1.0
LBY,meat-sheep,ruminant_forage,1.5427036919219814
LBY,meat-sheep,ruminant_grain,1.0
LBY,meat-sheep,ruminant_protein,1.0
LBY,meat-sheep,ruminant_roughage,1.0
LKA,dairy,ruminant_forage,2.0
LKA,dairy,ruminant_grain,1.0
LKA,dairy,ruminant_protein,2.0
LKA,dairy,ruminant_roughage,1.0
LKA,dairy-buffalo,ruminant_forage,2.0
LKA,dairy-buffalo,ruminant_grain,1.0
LKA,dairy-buffalo,ruminant_protein,2.0
LKA,dairy-buffalo,ruminant_roughage,1.0
LKA,eggs,monogastric_grain,1.0
LKA,eggs,monogastric_low_quality,1.0
LKA,eggs,monogastric_protein,2.0
LKA,meat-cattle,ruminant_forage,2.0
LKA,meat-cattle,ruminant_grain,1.0
LKA,meat-cattle,ruminant_protein,2.0
LKA,meat-cattle,ruminant_roughage,1.0
LKA,meat-chicken,monogastric_grain,1.0
LKA,meat-chicken,monogastric_low_quality,1.0
LKA,meat-chicken,monogastric_protein,2.0
LKA,meat-pig,monogastric_grain,1.0
LKA,meat-pig,monogastric_low_quality,1.0
LKA,meat-pig,monogastric_protein,2.0
LKA,meat-sheep,ruminant_forage,2.0
LKA,meat-sheep,ruminant_grain,1.0
LKA,meat-sheep,ruminant_protein,2.0
LKA,meat-sheep,ruminant_roughage,1.0
LSO,dairy,ruminant_forage,1.0
LSO,dairy,ruminant_grain,1.0
LSO,dairy,ruminant_protein,1.0
LSO,dairy,ruminant_roughage,2.0
LSO,dairy-buffalo,ruminant_forage,1.0
LSO,dairy-buffalo,ruminant_grain,1.0
LSO,dairy-buffalo,ruminant_protein,1.0
LSO,dairy-buffalo,ruminant_roughage,2.0
LSO,eggs,monogastric_grain,1.0
LSO,eggs,monogastric_low_quality,1.0
LSO,eggs,monogastric_protein,1.0
LSO,meat-cattle,ruminant_forage,1.0
LSO,meat-cattle,ruminant_grain,1.0
LSO,meat-cattle,ruminant_protein,1.0
LSO,meat-cattle,ruminant_roughage,2.0
LSO,meat-chicken,monogastric_grain,1.0
LSO,meat-chicken,monogastric_low_quality,1.0
LSO,meat-chicken,monogastric_protein,1.0
LSO,meat-pig,monogastric_grain,1.0
LSO,meat-pig,monogastric_low_quality,1.0
LSO,meat-pig,monogastric_protein,1.0
LSO,meat-sheep,ruminant_forage,1.0
LSO,meat-sheep,ruminant_grain,1.0
LSO,meat-sheep,ruminant_protein,1.0
LSO,meat-sheep,ruminant_roughage,2.0
LTU,dairy,ruminant_forage,2.0
LTU,dairy,ruminant_grain,1.0
LTU,dairy,ruminant_protein,1.0
LTU,dairy,ruminant_roughage,1.0
LTU,dairy-buffalo,ruminant_forage,2.0
LTU,dairy-buffalo,ruminant_grain,1.0
LTU,dairy-buffalo,ruminant_protein,1.0
LTU,dairy-buffalo,ruminant_roughage,1.0
LTU,eggs,monogastric_grain,1.0
LTU,eggs,monogastric_low_quality,1.0
LTU,eggs,monogastric_protein,1.0
