crop,country,correction_bnusd_per_mha
alfalfa,PAK,-0.04385596700012684
alfalfa,PAN,0.534788578748703
alfalfa,PER,-0.14042796194553375
alfalfa,PHL,0.01117607718333602
alfalfa,PNG,0.0003765890432987362
alfalfa,POL,-0.04277908615767956
alfalfa,PRI,0.7333104610443115
alfalfa,PRT,-30.29752540588379
alfalfa,PRY,0.6941016316413879
alfalfa,PSE,0.04427148774266243
alfalfa,ROU,-33.26193332672119
alfalfa,RUS,-0.04061404801905155
alfalfa,RWA,-0.007682268973439932
alfalfa,SAU,-0.09201481938362122
alfalfa,SDN,-0.09513092041015625
alfalfa,SEN,-0.030880648642778397
alfalfa,SLB,-0.03879500739276409
alfalfa,SLE,-0.06038852035999298
alfalfa,SLV,0.35748282074928284
alfalfa,SOM,-0.030000582337379456
alfalfa,SRB,0.016918317414820194
alfalfa,SSD,0.08297055214643478
alfalfa,STP,-0.05584144592285156
alfalfa,SUR,-0.21004348993301392
alfalfa,SVK,-11.153757095336914
alfalfa,SVN,-0.06862209551036358
alfalfa,SWE,0.46816200017929077
alfalfa,SWZ,-0.027340037748217583
alfalfa,SYR,-0.03859187476336956
alfalfa,TGO,-0.019354788586497307
alfalfa,THA,-0.014560903888195753
alfalfa,TJK,-0.04761122912168503
alfalfa,TKM,-0.06820986419916153
alfalfa,TLS,-0.13043469935655594
alfalfa,TTO,0.4786687046289444
alfalfa,TUN,-0.11702625826001167
alfalfa,TUR,-0.17522397637367249
alfalfa,TWN,-32.806068420410156
alfalfa,TZA,-0.04125783033668995
alfalfa,UGA,-0.01882501970976591
alfalfa,UKR,-0.005463347304612398
alfalfa,URY,-0.005821512313559651
alfalfa,USA,-31.54383087158203
alfalfa,UZB,-0.1153431311249733
alfalfa,VEN,0.2996440678834915
alfalfa,VNM,-0.09705374762415886
alfalfa,VUT,-0.06491018645465374
alfalfa,YEM,-41.180803298950195
alfalfa,ZAF,-0.14950115233659744
alfalfa,ZMB,-0.0862884521484375
alfalfa,ZWE,-2.0089406967163086
apple,AFG,-0.3705216646194458
