# GLEAM 3.0 country-level animal production data (reference year 2015).
# Source: FAO Global Livestock Environmental Assessment Model (GLEAM) version 3.0.
# Obtained directly from FAO upon request.
#
# SPDX-FileCopyrightText: FAO 2022
# SPDX-License-Identifier: CC-BY-4.0
ISO3,COUNTRY,VarName,Animal,LPS,Item,Element,Total,Unit
TZA,United Republic of Tanzania,Production,Cattle,Mixed,Meat,LiveWeight,400436241.6,kg/year
TZA,United Republic of Tanzania,Production,Cattle,Grassland,Milk,Weight,453617845.4,kg/year
TZA,United Republic of Tanzania,Production,Cattle,Mixed,Milk,Weight,1605157189,kg/year
TZA,United Republic of Tanzania,Production,Chicken,Backyard,Eggs,Weight,34692834.25,kg/year
TZA,United Republic of Tanzania,Production,Chicken,Backyard,Meat,CarcassWeight,16161313.45,kg/year
TZA,United Republic of Tanzania,Production,Chicken,Backyard,Meat,LiveWeight,24553499.44,kg/year
TZA,United Republic of Tanzania,Production,Chicken,Broiler,Meat,CarcassWeight,10286564.89,kg/year
TZA,United Republic of Tanzania,Production,Chicken,Broiler,Meat,LiveWeight,15825485.02,kg/year
TZA,United Republic of Tanzania,Production,Chicken,Layer,Eggs,Weight,4772941.833,kg/year
TZA,United Republic of Tanzania,Production,Chicken,Layer,Meat,CarcassWeight,804465.7029,kg/year
TZA,United Republic of Tanzania,Production,Chicken,Layer,Meat,LiveWeight,1462664.884,kg/year
TZA,United Republic of Tanzania,Production,Goats,Grassland,Meat,CarcassWeight,9981703.083,kg/year
TZA,United Republic of Tanzania,Production,Goats,Grassland,Meat,LiveWeight,20206030.55,kg/year
TZA,United Republic of Tanzania,Production,Goats,Mixed,Meat,CarcassWeight,47729419.75,kg/year
TZA,United Republic of Tanzania,Production,Goats,Mixed,Meat,LiveWeight,96618994.4,kg/year
TZA,United Republic of Tanzania,Production,Goats,Grassland,Milk,Weight,35979600.58,kg/year
TZA,United Republic of Tanzania,Production,Goats,Mixed,Milk,Weight,171192010.2,kg/year
TZA,United Republic of Tanzania,Production,Pigs,Backyard,Meat,CarcassWeight,17407516.8,kg/year
TZA,United Republic of Tanzania,Production,Pigs,Backyard,Meat,LiveWeight,26780796.12,kg/year
TZA,United Republic of Tanzania,Production,Pigs,Industrial,Meat,CarcassWeight,17084.49625,kg/year
TZA,United Republic of Tanzania,Production,Pigs,Industrial,Meat,LiveWeight,22779.32829,kg/year
TZA,United Republic of Tanzania,Production,Pigs,Intermediate,Meat,CarcassWeight,6511273.398,kg/year
TZA,United Republic of Tanzania,Production,Pigs,Intermediate,Meat,LiveWeight,8681697.86,kg/year
TZA,United Republic of Tanzania,Production,Sheep,Grassland,Meat,CarcassWeight,6296549.668,kg/year
TZA,United Republic of Tanzania,Production,Sheep,Grassland,Meat,LiveWeight,13992332.62,kg/year
TZA,United Republic of Tanzania,Production,Sheep,Mixed,Meat,CarcassWeight,13720812.76,kg/year
TZA,United Republic of Tanzania,Production,Sheep,Mixed,Meat,LiveWeight,30490695.2,kg/year
TZA,United Republic of Tanzania,Production,Sheep,Grassland,Milk,Weight,0,kg/year
TZA,United Republic of Tanzania,Production,Sheep,Mixed,Milk,Weight,8281.34082,kg/year
VIR,United States Virgin Islands,Production,Cattle,Grassland,Meat,CarcassWeight,49363.4082,kg/year
VIR,United States Virgin Islands,Production,Cattle,Grassland,Meat,LiveWeight,91586.44336,kg/year
VIR,United States Virgin Islands,Production,Cattle,Grassland,Milk,Weight,0,kg/year
VIR,United States Virgin Islands,Production,Chicken,Backyard,Eggs,Weight,21845.22412,kg/year
VIR,United States Virgin Islands,Production,Chicken,Backyard,Meat,CarcassWeight,4318.172974,kg/year
VIR,United States Virgin Islands,Production,Chicken,Backyard,Meat,LiveWeight,6563.627075,kg/year
VIR,United States Virgin Islands,Production,Chicken,Broiler,Meat,CarcassWeight,15241.48535,kg/year
VIR,United States Virgin Islands,Production,Chicken,Broiler,Meat,LiveWeight,20878.74628,kg/year
VIR,United States Virgin Islands,Production,Chicken,Layer,Eggs,Weight,12977.34015,kg/year
VIR,United States Virgin Islands,Production,Chicken,Layer,Meat,CarcassWeight,1480.080147,kg/year
VIR,United States Virgin Islands,Production,Chicken,Layer,Meat,LiveWeight,2691.054741,kg/year
VIR,United States Virgin Islands,Production,Goats,Grassland,Meat,CarcassWeight,16936.77319,kg/year
VIR,United States Virgin Islands,Production,Goats,Grassland,Meat,LiveWeight,38318.48926,kg/year
VIR,United States Virgin Islands,Production,Goats,Grassland,Milk,Weight,0,kg/year
VIR,United States Virgin Islands,Production,Pigs,Backyard,Meat,CarcassWeight,3004.385742,kg/year
VIR,United States Virgin Islands,Production,Pigs,Backyard,Meat,LiveWeight,4622.132202,kg/year
VIR,United States Virgin Islands,Production,Sheep,Grassland,Meat,CarcassWeight,63588.78809,kg/year
VIR,United States Virgin Islands,Production,Sheep,Grassland,Meat,LiveWeight,141308.4219,kg/year
VIR,United States Virgin Islands,Production,Sheep,Grassland,Milk,Weight,0,kg/year
USA,United States of America,Production,Cattle,Mixed,Meat,CarcassWeight,11700936107,kg/year
USA,United States of America,Production,Cattle,Mixed,Meat,LiveWeight,20336317054,kg/year
USA,United States of America,Production,Cattle,Grassland,Meat,CarcassWeight,1137575499,kg/year
USA,United States of America,Production,Cattle,Grassland,Meat,LiveWeight,2111112230,kg/year
USA,United States of America,Production,Cattle,Grassland,Milk,Weight,19378050574,kg/year
USA,United States of America,Production,Cattle,Mixed,Milk,Weight,75183502830,kg/year
USA,United States of America,Production,Chicken,Broiler,Meat,CarcassWeight,17533901433,kg/year
USA,United States of America,Production,Chicken,Broiler,Meat,LiveWeight,25785148897,kg/year
USA,United States of America,Production,Chicken,Layer,Eggs,Weight,5521823602,kg/year
USA,United States of America,Production,Chicken,Layer,Meat,CarcassWeight,132883477,kg/year
USA,United States of America,Production,Chicken,Layer,Meat,LiveWeight,241606316.4,kg/year
USA,United States of America,Production,Goats,Grassland,Meat,CarcassWeight,16724854.75,kg/year
USA,United States of America,Production,Goats,Grassland,Meat,LiveWeight,32163529.05,kg/year
USA,United States of America,Production,Goats,Mixed,Meat,CarcassWeight,22334222.89,kg/year
USA,United States of America,Production,Goats,Mixed,Meat,LiveWeight,42950891.79,kg/year
USA,United States of America,Production,Goats,Grassland,Milk,Weight,11058398.81,kg/year
USA,United States of America,Production,Goats,Mixed,Milk,Weight,14767287.9,kg/year
USA,United States of America,Production,Pigs,Industrial,Meat,CarcassWeight,11420719895,kg/year
USA,United States of America,Production,Pigs,Industrial,Meat,LiveWeight,15227626536,kg/year
USA,United States of America,Production,Pigs,Intermediate,Meat,CarcassWeight,196268801.1,kg/year
USA,United States of America,Production,Pigs,Intermediate,Meat,LiveWeight,261691734.8,kg/year
USA,United States of America,Production,Sheep,Grassland,Meat,CarcassWeight,27709979.55,kg/year
USA,United States of America,Production,Sheep,Grassland,Meat,LiveWeight,53288422.18,kg/year
USA,United States of America,Production,Sheep,Mixed,Meat,CarcassWeight,33272652.05,kg/year
USA,United States of America,Production,Sheep,Mixed,Meat,LiveWeight,63985869.37,kg/year
USA,United States of America,Production,Sheep,Grassland,Milk,Weight,0,kg/year
USA,United States of America,Production,Sheep,Mixed,Milk,Weight,0,kg/year
URY,Uruguay,Production,Cattle,Mixed,Meat,CarcassWeight,169875905.6,kg/year
URY,Uruguay,Production,Cattle,Mixed,Meat,LiveWeight,316049125.2,kg/year
URY,Uruguay,Production,Cattle,Grassland,Meat,CarcassWeight,438522952.8,kg/year
URY,Uruguay,Production,Cattle,Grassland,Meat,LiveWeight,827236758.3,kg/year
URY,Uruguay,Production,Cattle,Grassland,Milk,Weight,1713402253,kg/year
URY,Uruguay,Production,Cattle,Mixed,Milk,Weight,468598676.8,kg/year
URY,Uruguay,Production,Chicken,Backyard,Eggs,Weight,1722979.59,kg/year
URY,Uruguay,Production,Chicken,Backyard,Meat,CarcassWeight,340583.5405,kg/year
URY,Uruguay,Production,Chicken,Backyard,Meat,LiveWeight,517687.3139,kg/year
URY,Uruguay,Production,Chicken,Broiler,Meat,CarcassWeight,144745382.3,kg/year
URY,Uruguay,Production,Chicken,Broiler,Meat,LiveWeight,198281341.8,kg/year
URY,Uruguay,Production,Chicken,Layer,Eggs,Weight,217838320.6,kg/year
URY,Uruguay,Production,Chicken,Layer,Meat,CarcassWeight,27155403.17,kg/year
URY,Uruguay,Production,Chicken,Layer,Meat,LiveWeight,49373459.09,kg/year
URY,Uruguay,Production,Goats,Grassland,Meat,CarcassWeight,82303.46548,kg/year
URY,Uruguay,Production,Goats,Grassland,Meat,LiveWeight,180886.7374,kg/year
URY,Uruguay,Production,Goats,Mixed,Meat,CarcassWeight,44635.64578,kg/year
URY,Uruguay,Production,Goats,Mixed,Meat,LiveWeight,98100.32076,kg/year
URY,Uruguay,Production,Goats,Grassland,Milk,Weight,0,kg/year
URY,Uruguay,Production,Goats,Mixed,Milk,Weight,0,kg/year
URY,Uruguay,Production,Pigs,Backyard,Meat,CarcassWeight,2690172.721,kg/year
URY,Uruguay,Production,Pigs,Backyard,Meat,LiveWeight,4138727.374,kg/year
URY,Uruguay,Production,Pigs,Industrial,Meat,CarcassWeight,16940298.46,kg/year
URY,Uruguay,Production,Pigs,Industrial,Meat,LiveWeight,22587064.67,kg/year
URY,Uruguay,Production,Pigs,Intermediate,Meat,CarcassWeight,10605564.84,kg/year
URY,Uruguay,Production,Pigs,Intermediate,Meat,LiveWeight,14140753.16,kg/year
URY,Uruguay,Production,Sheep,Grassland,Meat,CarcassWeight,48208568.57,kg/year
URY,Uruguay,Production,Sheep,Grassland,Meat,LiveWeight,91304108.49,kg/year
URY,Uruguay,Production,Sheep,Mixed,Meat,CarcassWeight,5141642.878,kg/year
URY,Uruguay,Production,Sheep,Mixed,Meat,LiveWeight,9737960.111,kg/year
URY,Uruguay,Production,Sheep,Grassland,Milk,Weight,0,kg/year
URY,Uruguay,Production,Sheep,Mixed,Milk,Weight,0,kg/year
UZB,Uzbekistan,Production,Cattle,Grassland,Meat,CarcassWeight,225706166.4,kg/year
UZB,Uzbekistan,Production,Cattle,Grassland,Meat,LiveWeight,427199690.5,kg/year
UZB,Uzbekistan,Production,Cattle,Mixed,Meat,CarcassWeight,581277487.6,kg/year
UZB,Uzbekistan,Production,Cattle,Mixed,Meat,LiveWeight,1098150373,kg/year
UZB,Uzbekistan,Production,Cattle,Grassland,Milk,Weight,2598215452,kg/year
UZB,Uzbekistan,Production,Cattle,Mixed,Milk,Weight,6396524765,kg/year
UZB,Uzbekistan,Production,Chicken,Backyard,Eggs,Weight,23636592.55,kg/year
UZB,Uzbekistan,Production,Chicken,Backyard,Meat,CarcassWeight,8450067.077,kg/year
UZB,Uzbekistan,Production,Chicken,Backyard,Meat,LiveWeight,12831454.57,kg/year
UZB,Uzbekistan,Production,Chicken,Broiler,Meat,CarcassWeight,27744525.19,kg/year
UZB,Uzbekistan,Production,Chicken,Broiler,Meat,LiveWeight,40800771.92,kg/year
UZB,Uzbekistan,Production,Chicken,Layer,Eggs,Weight,298177516.3,kg/year
UZB,Uzbekistan,Production,Chicken,Layer,Meat,CarcassWeight,21925933.48,kg/year
UZB,Uzbekistan,Production,Chicken,Layer,Meat,LiveWeight,39865332.72,kg/year
UZB,Uzbekistan,Production,Goats,Grassland,Meat,CarcassWeight,12872246.58,kg/year
UZB,Uzbekistan,Production,Goats,Grassland,Meat,LiveWeight,27983318.78,kg/year
UZB,Uzbekistan,Production,Goats,Mixed,Meat,CarcassWeight,9018079.299,kg/year
UZB,Uzbekistan,Production,Goats,Mixed,Meat,LiveWeight,19604642.13,kg/year
UZB,Uzbekistan,Production,Goats,Grassland,Milk,Weight,18811194.71,kg/year
UZB,Uzbekistan,Production,Goats,Mixed,Milk,Weight,13178806.2,kg/year
UZB,Uzbekistan,Production,Pigs,Backyard,Meat,CarcassWeight,3478715.573,kg/year
UZB,Uzbekistan,Production,Pigs,Backyard,Meat,LiveWeight,5351870.317,kg/year
UZB,Uzbekistan,Production,Pigs,Industrial,Meat,CarcassWeight,1955326.973,kg/year
UZB,Uzbekistan,Production,Pigs,Industrial,Meat,LiveWeight,2607102.633,kg/year
UZB,Uzbekistan,Production,Pigs,Intermediate,Meat,CarcassWeight,3310848.827,kg/year
UZB,Uzbekistan,Production,Pigs,Intermediate,Meat,LiveWeight,4414465.11,kg/year
UZB,Uzbekistan,Production,Sheep,Grassland,Meat,CarcassWeight,67381287.34,kg/year
UZB,Uzbekistan,Production,Sheep,Grassland,Meat,LiveWeight,138076410.5,kg/year
UZB,Uzbekistan,Production,Sheep,Mixed,Meat,CarcassWeight,61000551.95,kg/year
UZB,Uzbekistan,Production,Sheep,Mixed,Meat,LiveWeight,125001132.8,kg/year
UZB,Uzbekistan,Production,Sheep,Grassland,Milk,Weight,0,kg/year
UZB,Uzbekistan,Production,Sheep,Mixed,Milk,Weight,0,kg/year
VUT,Vanuatu,Production,Cattle,Grassland,Meat,CarcassWeight,7697277.31,kg/year
VUT,Vanuatu,Production,Cattle,Grassland,Meat,LiveWeight,14369153.74,kg/year
VUT,Vanuatu,Production,Cattle,Mixed,Meat,CarcassWeight,4318175.523,kg/year
VUT,Vanuatu,Production,Cattle,Mixed,Meat,LiveWeight,8061100.773,kg/year
VUT,Vanuatu,Production,Cattle,Grassland,Milk,Weight,2112120.876,kg/year
VUT,Vanuatu,Production,Cattle,Mixed,Milk,Weight,1184900.623,kg/year
VUT,Vanuatu,Production,Chicken,Backyard,Eggs,Weight,826967.7061,kg/year
VUT,Vanuatu,Production,Chicken,Backyard,Meat,CarcassWeight,229950.7834,kg/year
VUT,Vanuatu,Production,Chicken,Backyard,Meat,LiveWeight,365758.4267,kg/year
VUT,Vanuatu,Production,Chicken,Broiler,Meat,CarcassWeight,1565522.768,kg/year
VUT,Vanuatu,Production,Chicken,Broiler,Meat,LiveWeight,2268873.592,kg/year
VUT,Vanuatu,Production,Chicken,Layer,Eggs,Weight,401572.2794,kg/year
VUT,Vanuatu,Production,Chicken,Layer,Meat,CarcassWeight,50787.77494,kg/year
VUT,Vanuatu,Production,Chicken,Layer,Meat,LiveWeight,92341.40683,kg/year
VUT,Vanuatu,Production,Goats,Grassland,Meat,CarcassWeight,276185.8118,kg/year
VUT,Vanuatu,Production,Goats,Grassland,Meat,LiveWeight,613746.246,kg/year
VUT,Vanuatu,Production,Goats,Mixed,Meat,CarcassWeight,61764.09586,kg/year
VUT,Vanuatu,Production,Goats,Mixed,Meat,LiveWeight,137253.5468,kg/year
VUT,Vanuatu,Production,Goats,Grassland,Milk,Weight,0,kg/year
VUT,Vanuatu,Production,Goats,Mixed,Milk,Weight,0,kg/year
VUT,Vanuatu,Production,Pigs,Backyard,Meat,CarcassWeight,7192889.613,kg/year
VUT,Vanuatu,Production,Pigs,Backyard,Meat,LiveWeight,11065984.58,kg/year
VUT,Vanuatu,Production,Pigs,Industrial,Meat,CarcassWeight,775368.3119,kg/year
VUT,Vanuatu,Production,Pigs,Industrial,Meat,LiveWeight,1033824.413,kg/year
VUT,Vanuatu,Production,Pigs,Intermediate,Meat,CarcassWeight,1553942.817,kg/year
VUT,Vanuatu,Production,Pigs,Intermediate,Meat,LiveWeight,2071923.755,kg/year
VUT,Vanuatu,Production,Sheep,Grassland,Meat,CarcassWeight,54566.0196,kg/year
VUT,Vanuatu,Production,Sheep,Grassland,Meat,LiveWeight,109350.7374,kg/year
VUT,Vanuatu,Production,Sheep,Mixed,Meat,CarcassWeight,38363.2053,kg/year
VUT,Vanuatu,Production,Sheep,Mixed,Meat,LiveWeight,76880.16826,kg/year
VUT,Vanuatu,Production,Sheep,Grassland,Milk,Weight,0,kg/year
VUT,Vanuatu,Production,Sheep,Mixed,Milk,Weight,0,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Buffalo,Grassland,Meat,CarcassWeight,4982448.352,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Buffalo,Grassland,Meat,LiveWeight,9186379.36,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Buffalo,Mixed,Meat,CarcassWeight,9336502.173,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Buffalo,Mixed,Meat,LiveWeight,17214157.54,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Buffalo,Grassland,Milk,Weight,0,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Buffalo,Mixed,Milk,Weight,0,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Cattle,Grassland,Meat,CarcassWeight,233372596.3,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Cattle,Grassland,Meat,LiveWeight,443404573.7,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Cattle,Mixed,Meat,CarcassWeight,371874661.9,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Cattle,Mixed,Meat,LiveWeight,705391375.1,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Cattle,Grassland,Milk,Weight,834057498.5,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Cattle,Mixed,Milk,Weight,1457526961,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Chicken,Backyard,Eggs,Weight,5607983.335,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Chicken,Backyard,Meat,CarcassWeight,1108536.996,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Chicken,Backyard,Meat,LiveWeight,1684977.32,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Chicken,Broiler,Meat,CarcassWeight,1019354902,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Chicken,Broiler,Meat,LiveWeight,1396376548,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Chicken,Layer,Eggs,Weight,250443601,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Chicken,Layer,Meat,CarcassWeight,31219928.47,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Chicken,Layer,Meat,LiveWeight,56763505.25,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Goats,Grassland,Meat,CarcassWeight,8731356.866,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Goats,Grassland,Meat,LiveWeight,19189795.18,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Goats,Mixed,Meat,CarcassWeight,1946772.408,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Goats,Mixed,Meat,LiveWeight,4278620.678,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Goats,Grassland,Milk,Weight,0,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Goats,Mixed,Milk,Weight,0,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Pigs,Backyard,Meat,CarcassWeight,26257403.86,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Pigs,Backyard,Meat,LiveWeight,40396007.42,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Pigs,Industrial,Meat,CarcassWeight,498101896.5,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Pigs,Industrial,Meat,LiveWeight,664135863.2,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Pigs,Intermediate,Meat,CarcassWeight,72704917.27,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Pigs,Intermediate,Meat,LiveWeight,96939889.91,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Sheep,Grassland,Meat,CarcassWeight,2185849.011,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Sheep,Grassland,Meat,LiveWeight,4219785.8,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Sheep,Mixed,Meat,CarcassWeight,2314129.242,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Sheep,Mixed,Meat,LiveWeight,4467431.046,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Sheep,Grassland,Milk,Weight,0,kg/year
VEN,Venezuela (Bolivarian Republic of),Production,Sheep,Mixed,Milk,Weight,0,kg/year
VNM,Viet Nam,Production,Buffalo,Grassland,Meat,CarcassWeight,1879055.699,kg/year
VNM,Viet Nam,Production,Buffalo,Grassland,Meat,LiveWeight,3617945.539,kg/year
VNM,Viet Nam,Production,Buffalo,Mixed,Meat,CarcassWeight,30911731.57,kg/year
VNM,Viet Nam,Production,Buffalo,Mixed,Meat,LiveWeight,59517640.4,kg/year
VNM,Viet Nam,Production,Buffalo,Grassland,Milk,Weight,1611298.294,kg/year
VNM,Viet Nam,Production,Buffalo,Mixed,Milk,Weight,26506942.03,kg/year
VNM,Viet Nam,Production,Cattle,Grassland,Meat,CarcassWeight,8599199.645,kg/year
VNM,Viet Nam,Production,Cattle,Grassland,Meat,LiveWeight,16090031.45,kg/year
VNM,Viet Nam,Production,Cattle,Mixed,Meat,CarcassWeight,116117053.1,kg/year
VNM,Viet Nam,Production,Cattle,Mixed,Meat,LiveWeight,218198997.2,kg/year
VNM,Viet Nam,Production,Cattle,Grassland,Milk,Weight,38812453.82,kg/year
VNM,Viet Nam,Production,Cattle,Mixed,Milk,Weight,684332899.7,kg/year
VNM,Viet Nam,Production,Chicken,Backyard,Eggs,Weight,112847892.4,kg/year
VNM,Viet Nam,Production,Chicken,Backyard,Meat,CarcassWeight,82261775.88,kg/year
VNM,Viet Nam,Production,Chicken,Backyard,Meat,LiveWeight,125026206.3,kg/year
VNM,Viet Nam,Production,Chicken,Broiler,Meat,CarcassWeight,803887084.1,kg/year
VNM,Viet Nam,Production,Chicken,Broiler,Meat,LiveWeight,1182186876,kg/year
VNM,Viet Nam,Production,Chicken,Layer,Eggs,Weight,434266457.7,kg/year
VNM,Viet Nam,Production,Chicken,Layer,Meat,CarcassWeight,33052288.95,kg/year
VNM,Viet Nam,Production,Chicken,Layer,Meat,LiveWeight,60095069.54,kg/year
VNM,Viet Nam,Production,Goats,Grassland,Meat,CarcassWeight,947434.7683,kg/year
VNM,Viet Nam,Production,Goats,Grassland,Meat,LiveWeight,2068562.882,kg/year
VNM,Viet Nam,Production,Goats,Mixed,Meat,CarcassWeight,13992824.68,kg/year
VNM,Viet Nam,Production,Goats,Mixed,Meat,LiveWeight,30550955.77,kg/year
VNM,Viet Nam,Production,Goats,Grassland,Milk,Weight,0,kg/year
VNM,Viet Nam,Production,Goats,Mixed,Milk,Weight,0,kg/year
VNM,Viet Nam,Production,Pigs,Backyard,Meat,CarcassWeight,1034897772,kg/year
VNM,Viet Nam,Production,Pigs,Backyard,Meat,LiveWeight,1592150475,kg/year
VNM,Viet Nam,Production,Pigs,Industrial,Meat,CarcassWeight,328959264,kg/year
VNM,Viet Nam,Production,Pigs,Industrial,Meat,LiveWeight,438612351.1,kg/year
VNM,Viet Nam,Production,Pigs,Intermediate,Meat,CarcassWeight,1189909859,kg/year
VNM,Viet Nam,Production,Pigs,Intermediate,Meat,LiveWeight,1586546475,kg/year
VNM,Viet Nam,Production,Sheep,Grassland,Meat,CarcassWeight,409.7340956,kg/year
VNM,Viet Nam,Production,Sheep,Grassland,Meat,LiveWeight,839.6190298,kg/year
VNM,Viet Nam,Production,Sheep,Mixed,Meat,CarcassWeight,60.84913254,kg/year
VNM,Viet Nam,Production,Sheep,Mixed,Meat,LiveWeight,124.6908417,kg/year
VNM,Viet Nam,Production,Sheep,Grassland,Milk,Weight,0,kg/year
VNM,Viet Nam,Production,Sheep,Mixed,Milk,Weight,0,kg/year
WLF,Wallis and Futuna,Production,Chicken,Backyard,Eggs,Weight,1912.99646,kg/year
WLF,Wallis and Futuna,Production,Chicken,Backyard,Meat,CarcassWeight,531.9375,kg/year
WLF,Wallis and Futuna,Production,Chicken,Backyard,Meat,LiveWeight,846.0968018,kg/year
WLF,Wallis and Futuna,Production,Pigs,Backyard,Meat,CarcassWeight,1446853.5,kg/year
WLF,Wallis and Futuna,Production,Pigs,Backyard,Meat,LiveWeight,2225928.5,kg/year
PSE,Palestine,Production,Cattle,Grassland,Meat,CarcassWeight,212186.0913,kg/year
PSE,Palestine,Production,Cattle,Grassland,Meat,LiveWeight,396932.3348,kg/year
PSE,Palestine,Production,Cattle,Mixed,Meat,CarcassWeight,1538312.451,kg/year
PSE,Palestine,Production,Cattle,Mixed,Meat,LiveWeight,2881328.533,kg/year
PSE,Palestine,Production,Cattle,Grassland,Milk,Weight,13920879.43,kg/year
PSE,Palestine,Production,Cattle,Mixed,Milk,Weight,80458593.39,kg/year
PSE,Palestine,Production,Chicken,Backyard,Eggs,Weight,7685426.726,kg/year
PSE,Palestine,Production,Chicken,Backyard,Meat,CarcassWeight,941001.3513,kg/year
PSE,Palestine,Production,Chicken,Backyard,Meat,LiveWeight,1429390.294,kg/year
PSE,Palestine,Production,Chicken,Broiler,Meat,CarcassWeight,26704598.16,kg/year
PSE,Palestine,Production,Chicken,Broiler,Meat,LiveWeight,39271467.34,kg/year
PSE,Palestine,Production,Chicken,Layer,Eggs,Weight,7327238.902,kg/year
PSE,Palestine,Production,Chicken,Layer,Meat,CarcassWeight,892894.5186,kg/year
PSE,Palestine,Production,Chicken,Layer,Meat,LiveWeight,1623444.551,kg/year
PSE,Palestine,Production,Goats,Grassland,Meat,CarcassWeight,416340.9478,kg/year
PSE,Palestine,Production,Goats,Grassland,Meat,LiveWeight,929332.4927,kg/year
PSE,Palestine,Production,Goats,Mixed,Meat,CarcassWeight,474017.8954,kg/year
PSE,Palestine,Production,Goats,Mixed,Meat,LiveWeight,1058075.68,kg/year
PSE,Palestine,Production,Goats,Grassland,Milk,Weight,9635193.355,kg/year
PSE,Palestine,Production,Goats,Mixed,Milk,Weight,10969985.15,kg/year
PSE,Palestine,Production,Sheep,Grassland,Meat,CarcassWeight,1181808.977,kg/year
PSE,Palestine,Production,Sheep,Grassland,Meat,LiveWeight,2655750.552,kg/year
PSE,Palestine,Production,Sheep,Mixed,Meat,CarcassWeight,1520122.611,kg/year
PSE,Palestine,Production,Sheep,Mixed,Meat,LiveWeight,3416005.876,kg/year
PSE,Palestine,Production,Sheep,Grassland,Milk,Weight,22681948.98,kg/year
PSE,Palestine,Production,Sheep,Mixed,Milk,Weight,29175056.3,kg/year
ESH,Western Sahara,Production,Cattle,Grassland,Meat,CarcassWeight,12306.61399,kg/year
ESH,Western Sahara,Production,Cattle,Grassland,Meat,LiveWeight,26184.28506,kg/year
ESH,Western Sahara,Production,Cattle,Grassland,Milk,Weight,0,kg/year
ESH,Western Sahara,Production,Chicken,Backyard,Eggs,Weight,139951.1312,kg/year
ESH,Western Sahara,Production,Chicken,Backyard,Meat,CarcassWeight,40321.54773,kg/year
ESH,Western Sahara,Production,Chicken,Backyard,Meat,LiveWeight,61321.83172,kg/year
ESH,Western Sahara,Production,Goats,Grassland,Meat,CarcassWeight,1355234.891,kg/year
ESH,Western Sahara,Production,Goats,Grassland,Meat,LiveWeight,3115409.838,kg/year
ESH,Western Sahara,Production,Goats,Grassland,Milk,Weight,0,kg/year
ESH,Western Sahara,Production,Sheep,Grassland,Meat,CarcassWeight,1488938.604,kg/year
ESH,Western Sahara,Production,Sheep,Grassland,Meat,LiveWeight,3101955.425,kg/year
ESH,Western Sahara,Production,Sheep,Grassland,Milk,Weight,0,kg/year
YEM,Yemen,Production,Cattle,Grassland,Meat,CarcassWeight,19531011.8,kg/year
YEM,Yemen,Production,Cattle,Grassland,Meat,LiveWeight,36639825.95,kg/year
YEM,Yemen,Production,Cattle,Mixed,Meat,CarcassWeight,28495519.48,kg/year
YEM,Yemen,Production,Cattle,Mixed,Meat,LiveWeight,53541581.67,kg/year
YEM,Yemen,Production,Cattle,Grassland,Milk,Weight,112297246.5,kg/year
YEM,Yemen,Production,Cattle,Mixed,Milk,Weight,113426095.4,kg/year
YEM,Yemen,Production,Chicken,Backyard,Eggs,Weight,49477503.43,kg/year
YEM,Yemen,Production,Chicken,Backyard,Meat,CarcassWeight,6058010.408,kg/year
YEM,Yemen,Production,Chicken,Backyard,Meat,LiveWeight,9202177.587,kg/year
